Band,Sp. Num.,Species Game Birds::SPEC,Species Game Birds::Species,Replaced Band Translated,Replaced Band Code,B Month,BMonth::VMonth,R Month,RMonth::VMonth,B Day,BDay::VRDay,R Day,RDay::VRDay,B Year,R Year,Hunt. Season Surv.,B Flyway,Region::Flyway,R Flyway,RFly::Flyway,B Region,BRegion::STA,BRegion::State,R Region,RRegion::STA,RRegion::State,B Lat,B Long,B Dir,R Lat,R Long,R Dir,GISBLat,GISBLong,GISRLat,GISRLong,B Coordinate Precision,B Coord Precision::LOCATION_ACCURACY_DESC,R Coordinate Precision,R Coord Precision::LOCATION_ACCURACY_DESC,Status,Status::VStatus,How Obt,How Obt::VHow,Add Info,AI::VAI,Who Reported,Who::VWho,Pres. Cond.,Age,Age::VAGE,Condition::VCondition,Sex,Sex::VSEX,Condition::VBandStatus,Permit,Permits::Permittee,"Why (pre 1994), Report Method (after 1994)",Rept Mthd::VRept Mthd,Band Type Orig,BType::VBtype,BType::VText,R Create date Year,R Create date Month,Band Type Current,BType Current::VBtype,BType Current::VText,Marker_Desc_enc,Marker_Desc_bndg,other_bands
143336045,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,17,,18,,1993,1995,3,6,Canada,6,Canada,76,PQ,Quebec,76,PQ,Quebec,452,734,0,452,734,0,45.41667,-73.75,45.41667,-73.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,4,Local,Dead,0,Unknown,Band status unknown,10600,CLUB DES BECASSIERS DU QUEBEC A/S GILLES CHAMPAGNE,01,Paper,11,Aluminum butt-end,old address,1996,01,11,Aluminum butt-end,old address,,,
143336073,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,13,,04,,1993,1993,1,6,Canada,6,Canada,76,PQ,Quebec,76,PQ,Quebec,451,725,0,451,730,0,45.25,-72.91667,45.25,-73.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",05,4,Local,Dead,0,Unknown,Band removed,10600,CLUB DES BECASSIERS DU QUEBEC A/S GILLES CHAMPAGNE,01,Paper,11,Aluminum butt-end,old address,1996,07,11,Aluminum butt-end,old address,,,
143336136,2280,AMWO,American Woodcock,Original Band,0,05,May,09,September,18,,18,,1994,1994,1,6,Canada,6,Canada,76,PQ,Quebec,76,PQ,Quebec,453,732,0,453,731,0,45.58333,-73.41667,45.58333,-73.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",03,2,Hatch Year,Dead,0,Unknown,Band status unknown,10600,CLUB DES BECASSIERS DU QUEBEC A/S GILLES CHAMPAGNE,01,Paper,11,Aluminum butt-end,old address,1995,03,11,Aluminum butt-end,old address,,,
143364159,2280,AMWO,American Woodcock,Original Band,0,10,October,12,December,21,,03,,1987,1987,1,1,Atlantic,1,Atlantic,59,NJ,New Jersey,59,NJ,New Jersey,395,740,0,391,744,0,39.91667,-74.08333,39.25,-74.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,0,Unknown,Dead,4,Male,Band status unknown,08699,,01,Paper,11,Aluminum butt-end,old address,1988,03,11,Aluminum butt-end,old address,,,
143374328,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,16,,25,,1989,1989,1,1,Atlantic,1,Atlantic,72,PA,Pennsylvania,72,PA,Pennsylvania,414,765,0,414,770,0,41.75,-76.91667,41.75,-77.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",03,4,Local,Dead,0,Unknown,Band status unknown,06778,PENNSYLVANIA GAME COMMISSION MR KEVIN J  JACOBS,01,Paper,11,Aluminum butt-end,old address,1990,04,11,Aluminum butt-end,old address,,,
143374336,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,07,,27,,1990,1990,1,1,Atlantic,1,Atlantic,72,PA,Pennsylvania,72,PA,Pennsylvania,414,764,0,414,764,0,41.75,-76.75,41.75,-76.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,4,Local,Dead,0,Unknown,Band status unknown,06778,PENNSYLVANIA GAME COMMISSION MR KEVIN J  JACOBS,01,Paper,11,Aluminum butt-end,old address,1994,10,11,Aluminum butt-end,old address,,,
143374358,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,11,,31,,1994,1995,2,1,Atlantic,1,Atlantic,72,PA,Pennsylvania,72,PA,Pennsylvania,410,773,0,410,773,0,41.08333,-77.58333,41.08333,-77.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,4,Local,Dead,0,Unknown,Band status unknown,06778,PENNSYLVANIA GAME COMMISSION MR KEVIN J  JACOBS,01,Paper,11,Aluminum butt-end,old address,1995,12,11,Aluminum butt-end,old address,,,
143374365,2280,AMWO,American Woodcock,Original Band,0,05,May,11,November,03,,07,,1995,1995,1,1,Atlantic,1,Atlantic,72,PA,Pennsylvania,72,PA,Pennsylvania,414,765,0,414,765,0,41.75,-76.91667,41.75,-76.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,05,4,Local,Dead,0,Unknown,Band removed,06778,PENNSYLVANIA GAME COMMISSION MR KEVIN J  JACOBS,01,Paper,11,Aluminum butt-end,old address,1995,12,11,Aluminum butt-end,old address,,,
143326654,2280,AMWO,American Woodcock,Original Band,0,04,April,10,October,19,,19,,1987,1988,2,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,440,850,0,433,843,0,44.08333,-85.08333,43.58333,-84.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",03,4,Local,Dead,0,Unknown,Band status unknown,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1989,01,11,Aluminum butt-end,old address,,,
143343761,2280,AMWO,American Woodcock,Original Band,0,04,April,10,October,28,,24,,1991,1991,1,6,Canada,6,Canada,76,PQ,Quebec,76,PQ,Quebec,450,733,0,451,733,0,45.08333,-73.58333,45.25,-73.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,4,Local,Dead,0,Unknown,Band status unknown,10410,QC-SCF-SAUVAGINE C/O JEAN RODRIGUE,01,Paper,11,Aluminum butt-end,old address,1991,11,11,Aluminum butt-end,old address,,,
143374121,2280,AMWO,American Woodcock,Original Band,0,05,May,11,November,01,,99,Unknown day,1986,1987,2,1,Atlantic,1,Atlantic,72,PA,Pennsylvania,72,PA,Pennsylvania,410,755,0,411,761,0,41.08333,-75.91667,41.25,-76.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",03,4,Local,Dead,0,Unknown,Band status unknown,06778,PENNSYLVANIA GAME COMMISSION MR KEVIN J  JACOBS,01,Paper,11,Aluminum butt-end,old address,1990,04,11,Aluminum butt-end,old address,,,
143353300,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,09,,09,,1986,1986,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,442,840,0,442,840,0,44.41667,-84.08333,44.41667,-84.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,23,Bird Banders,05,4,Local,Dead,0,Unknown,Band removed,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1987,04,11,Aluminum butt-end,old address,,,
143353352,2280,AMWO,American Woodcock,Original Band,0,04,April,10,October,30,,16,,1986,1986,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,450,834,0,450,832,0,45.08333,-83.75,45.08333,-83.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,24,FWS Parts Collection Survey,03,4,Local,Dead,0,Unknown,Band status unknown,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,02,Check station report (discontinued),11,Aluminum butt-end,old address,1987,05,11,Aluminum butt-end,old address,,,
143353362,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,03,,27,,1986,1986,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,450,834,0,445,841,0,45.08333,-83.75,44.91667,-84.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",05,4,Local,Dead,0,Unknown,Band removed,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1987,01,11,Aluminum butt-end,old address,,,
143353374,2280,AMWO,American Woodcock,Original Band,0,04,April,09,September,25,,20,,1985,1986,2,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,433,843,0,433,843,0,43.58333,-84.58333,43.58333,-84.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",05,4,Local,Dead,0,Unknown,Band removed,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1986,11,11,Aluminum butt-end,old address,,,
143399387,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,08,,19,,1988,1988,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,453,844,0,453,844,0,45.58333,-84.75,45.58333,-84.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",05,4,Local,Dead,0,Unknown,Band removed,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1989,01,11,Aluminum butt-end,old address,,,
143399395,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,12,,15,,1988,1988,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,453,844,0,442,840,0,45.58333,-84.75,44.41667,-84.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",05,4,Local,Dead,0,Unknown,Band removed,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1988,11,11,Aluminum butt-end,old address,,,
143399430,2280,AMWO,American Woodcock,Original Band,0,05,May,09,September,07,,18,,1986,1987,2,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,434,841,0,433,841,0,43.75,-84.25,43.58333,-84.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,24,FWS Parts Collection Survey,03,4,Local,Dead,0,Unknown,Band status unknown,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,02,Check station report (discontinued),11,Aluminum butt-end,old address,1988,06,11,Aluminum butt-end,old address,,,
143399432,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,03,,10,,1986,1986,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,435,850,0,450,844,0,43.91667,-85.08333,45.08333,-84.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,4,Local,Dead,0,Unknown,Band status unknown,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1987,01,11,Aluminum butt-end,old address,,,
143389973,2280,AMWO,American Woodcock,Original Band,0,12,December,01,January,14,,19,,1992,1996,4,2,Mississippi,2,Mississippi,42,LA,Louisiana,42,LA,Louisiana,303,914,0,303,914,0,30.58333,-91.75,30.58333,-91.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,71,"Captured by spotlighting, plus auxiliary marker(s).",22,"State, Provincial, or Federal Official",05,2,Hatch Year,Dead,5,Female,Band removed,08810,LOUISIANA COOP FISH&W/L RES UNIT ALAN AFTON,01,Paper,11,Aluminum butt-end,old address,1996,03,11,Aluminum butt-end,old address,,,
143389987,2280,AMWO,American Woodcock,Original Band,0,12,December,10,October,20,,02,,1992,1995,4,2,Mississippi,2,Mississippi,42,LA,Louisiana,91,WI,Wisconsin,303,914,0,453,881,0,30.58333,-91.75,45.58333,-88.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,70,Captured by spotlighting.,21,Finder,03,1,After Hatch Year,Dead,5,Female,Band status unknown,08810,LOUISIANA COOP FISH&W/L RES UNIT ALAN AFTON,01,Paper,11,Aluminum butt-end,old address,1995,10,11,Aluminum butt-end,old address,,,
143399542,2280,AMWO,American Woodcock,Original Band,0,04,April,10,October,25,,03,,1987,1987,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,443,835,0,442,840,0,44.58333,-83.91667,44.41667,-84.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",05,4,Local,Dead,0,Unknown,Band removed,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1987,12,11,Aluminum butt-end,old address,,,
143399560,2280,AMWO,American Woodcock,Original Band,0,05,May,09,September,07,,26,,1987,1987,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,443,835,0,443,835,0,44.58333,-83.91667,44.58333,-83.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,4,Local,Dead,0,Unknown,Band status unknown,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1987,11,11,Aluminum butt-end,old address,,,
143353459,2280,AMWO,American Woodcock,Original Band,0,05,May,11,November,10,,05,,1986,1986,1,2,Mississippi,2,Mississippi,49,MI,Michigan,52,MO,Missouri,451,842,0,384,933,0,45.25,-84.41667,38.75,-93.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,4,Local,Dead,0,Unknown,Band status unknown,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1987,01,11,Aluminum butt-end,old address,,,
143353470,2280,AMWO,American Woodcock,Original Band,0,05,May,01,January,13,,99,Unknown day,1986,1988,2,2,Mississippi,3,Central,49,MI,Michigan,83,TX,Texas,435,850,0,294,952,0,43.91667,-85.08333,29.75,-95.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",00,Found dead.,00,Federal numbered metal band only.,21,Finder,05,4,Local,Dead,0,Unknown,Band removed,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1988,05,11,Aluminum butt-end,old address,,,
145343910,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,23,,07,,1992,1992,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,445,840,0,445,840,0,44.91667,-84.08333,44.91667,-84.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,4,Local,Dead,0,Unknown,Band status unknown,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1992,10,11,Aluminum butt-end,old address,,,
145343919,2280,AMWO,American Woodcock,Original Band,0,05,May,09,September,13,,20,,1992,1992,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,432,861,0,432,861,0,43.41667,-86.25,43.41667,-86.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",05,4,Local,Dead,0,Unknown,Band removed,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1993,01,11,Aluminum butt-end,old address,,,
145379263,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,16,,04,,1995,1995,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,460,873,0,46.08333,-87.91667,46.08333,-87.5,10,10 minute block,33,Lat -10 min blk; Long-degree blk;,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,6,After Second Year,Dead,4,Male,Band status unknown,20987,,01,Paper,11,Aluminum butt-end,old address,1997,02,11,Aluminum butt-end,old address,,,
145379272,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,22,,14,,1995,1998,4,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,462,863,0,46.08333,-87.91667,46.41667,-86.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,6,After Second Year,Dead,5,Female,Band status unknown,20987,,01,Paper,11,Aluminum butt-end,old address,1998,11,11,Aluminum butt-end,old address,,,
145379275,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,25,,04,,1995,1996,2,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,460,874,0,46.08333,-87.91667,46.08333,-87.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,05,6,After Second Year,Dead,4,Male,Band removed,20987,,01,Paper,11,Aluminum butt-end,old address,1996,09,11,Aluminum butt-end,old address,,,
145345374,2280,AMWO,American Woodcock,Original Band,0,11,November,10,October,08,,12,,1994,1998,5,1,Atlantic,6,Canada,47,MA,Massachusetts,56,NB,New Brunswick,421,705,0,455,672,0,42.25,-70.91667,45.91667,-67.41667,10,10 minute block,10,10 minute block,2,"Normal, wild bird: released in different 10-minute block as captured ",01,Shot.,00,Federal numbered metal band only.,21,Finder,05,1,After Hatch Year,Dead,5,Female,Band removed,22043,,06,Reported on the 1-800 telephone number,11,Aluminum butt-end,old address,1998,10,11,Aluminum butt-end,old address,,,
145330798,2280,AMWO,American Woodcock,Original Band,0,05,May,03,March,13,,15,,2002,2003,1,6,Canada,2,Mississippi,76,PQ,Quebec,66,OH,Ohio,455,734,0,393,822,0,45.91667,-73.75,39.58333,-82.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",00,Found dead.,00,Federal numbered metal band only.,21,Finder,05,4,Local,Dead,0,Unknown,Band removed,10600,CLUB DES BECASSIERS DU QUEBEC A/S GILLES CHAMPAGNE,07,Reported on the Internet,11,Aluminum butt-end,old address,2003,03,11,Aluminum butt-end,old address,,,
145362305,2280,AMWO,American Woodcock,Original Band,0,12,December,10,October,09,,30,,1994,1995,2,2,Mississippi,1,Atlantic,42,LA,Louisiana,72,PA,Pennsylvania,303,914,0,412,753,0,30.58333,-91.75,41.41667,-75.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,70,Captured by spotlighting.,21,Finder,05,1,After Hatch Year,Dead,5,Female,Band removed,08810,LOUISIANA COOP FISH&W/L RES UNIT ALAN AFTON,01,Paper,11,Aluminum butt-end,old address,1996,03,11,Aluminum butt-end,old address,,,
145343436,2280,AMWO,American Woodcock,Original Band,0,05,May,10,October,17,,08,,1997,2000,4,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,445,842,0,444,842,0,44.91667,-84.41667,44.75,-84.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,4,Local,Dead,0,Unknown,Band status unknown,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,06,Reported on the 1-800 telephone number,11,Aluminum butt-end,old address,2000,10,11,Aluminum butt-end,old address,,,
145343527,2280,AMWO,American Woodcock,Original Band,0,04,April,09,September,27,,29,,1993,1993,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,424,825,0,424,825,0,42.75,-82.91667,42.75,-82.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,4,Local,Dead,0,Unknown,Band status unknown,03110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,01,Paper,11,Aluminum butt-end,old address,1993,10,11,Aluminum butt-end,old address,,,
145379329,2280,AMWO,American Woodcock,Original Band,0,07,July,10,October,26,,05,,1995,1995,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,461,880,0,46.08333,-87.91667,46.25,-88.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,2,Hatch Year,Dead,4,Male,Band status unknown,20987,,01,Paper,11,Aluminum butt-end,old address,1996,01,11,Aluminum butt-end,old address,,,
145379344,2280,AMWO,American Woodcock,Original Band,0,08,August,10,October,17,,04,,1995,1995,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,460,874,0,46.08333,-87.91667,46.08333,-87.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,05,1,After Hatch Year,Dead,5,Female,Band removed,20987,,01,Paper,11,Aluminum butt-end,old address,1996,09,11,Aluminum butt-end,old address,,,
145379355,2280,AMWO,American Woodcock,Original Band,0,09,September,09,September,05,,25,,1995,1995,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,460,875,0,46.08333,-87.91667,46.08333,-87.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",05,1,After Hatch Year,Dead,5,Female,Band removed,20987,,01,Paper,11,Aluminum butt-end,old address,1996,03,11,Aluminum butt-end,old address,,,
145379356,2280,AMWO,American Woodcock,Original Band,0,09,September,10,October,09,,01,,1995,1995,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,460,875,0,46.08333,-87.91667,46.08333,-87.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",05,1,After Hatch Year,Dead,5,Female,Band removed,20987,,01,Paper,11,Aluminum butt-end,old address,1996,03,11,Aluminum butt-end,old address,,,
145379359,2280,AMWO,American Woodcock,Original Band,0,09,September,10,October,09,,08,,1995,1997,3,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,460,874,0,46.08333,-87.91667,46.08333,-87.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,05,1,After Hatch Year,Dead,4,Male,Band removed,20987,,06,Reported on the 1-800 telephone number,11,Aluminum butt-end,old address,1997,10,11,Aluminum butt-end,old address,,,
145379369,2280,AMWO,American Woodcock,Original Band,0,09,September,10,October,29,,01,,1995,1995,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,460,875,0,46.08333,-87.91667,46.08333,-87.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",05,1,After Hatch Year,Dead,5,Female,Band removed,20987,,01,Paper,11,Aluminum butt-end,old address,1996,03,11,Aluminum butt-end,old address,,,
145352219,2280,AMWO,American Woodcock,Original Band,0,08,August,10,October,06,,07,,1992,1992,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,460,874,0,46.08333,-87.91667,46.08333,-87.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,2,Hatch Year,Dead,4,Male,Band status unknown,20987,,01,Paper,11,Aluminum butt-end,old address,1993,01,11,Aluminum butt-end,old address,,,
145352298,2280,AMWO,American Woodcock,Original Band,0,06,June,10,October,10,,08,,1993,1997,5,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,460,874,0,46.08333,-87.91667,46.08333,-87.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,03,4,Local,Dead,0,Unknown,Band status unknown,20987,,06,Reported on the 1-800 telephone number,11,Aluminum butt-end,old address,2000,08,11,Aluminum butt-end,old address,,,
145379383,2280,AMWO,American Woodcock,Original Band,0,06,June,09,September,27,,27,,1996,1996,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,460,874,0,46.08333,-87.91667,46.08333,-87.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,05,2,Hatch Year,Dead,5,Female,Band removed,20987,,01,Paper,11,Aluminum butt-end,old address,1998,05,11,Aluminum butt-end,old address,,,
145379398,2280,AMWO,American Woodcock,Original Band,0,06,June,10,October,13,,16,,1996,1997,2,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,462,871,0,463,872,0,46.41667,-87.25,46.58333,-87.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,21,Finder,05,6,After Second Year,Dead,5,Female,Band removed,20987,,06,Reported on the 1-800 telephone number,11,Aluminum butt-end,old address,1997,10,11,Aluminum butt-end,old address,,,
145352230,2280,AMWO,American Woodcock,Original Band,0,08,August,09,September,19,,22,,1992,1992,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,460,875,0,460,874,0,46.08333,-87.91667,46.08333,-87.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",01,Shot.,00,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",05,2,Hatch Year,Dead,5,Female,Band removed,20987,,00,Unknown,11,Aluminum butt-end,old address,1992,11,11,Aluminum butt-end,old address,,,
